glove_0,glove_1,glove_2,glove_3,glove_4,glove_5,glove_6,glove_7,glove_8,glove_9,glove_10,glove_11,glove_12,glove_13,glove_14,glove_15,glove_16,glove_17,glove_18,glove_19,glove_20,glove_21,glove_22,glove_23,glove_24,glove_25,glove_26,glove_27,glove_28,glove_29,glove_30,glove_31,glove_32,glove_33,glove_34,glove_35,glove_36,glove_37,glove_38,glove_39,glove_40,glove_41,glove_42,glove_43,glove_44,glove_45,glove_46,glove_47,glove_48,glove_49,glove_50,glove_51,glove_52,glove_53,glove_54,glove_55,glove_56,glove_57,glove_58,glove_59,glove_60,glove_61,glove_62,glove_63,glove_64,glove_65,glove_66,glove_67,glove_68,glove_69,glove_70,glove_71,glove_72,glove_73,glove_74,glove_75,glove_76,glove_77,glove_78,glove_79,glove_80,glove_81,glove_82,glove_83,glove_84,glove_85,glove_86,glove_87,glove_88,glove_89,glove_90,glove_91,glove_92,glove_93,glove_94,glove_95,glove_96,glove_97,glove_98,glove_99
0.18033666908740997,-0.077353335916996,0.11788532882928848,-0.3505866527557373,0.3211866617202759,0.01349999476224184,0.14716000854969025,0.2022603303194046,0.2462233304977417,0.13579720258712769,0.3818066418170929,0.23141665756702423,0.041404664516448975,-0.04280799627304077,0.06813366711139679,0.1291000097990036,0.2154099941253662,0.2940666675567627,-0.16055001318454742,0.18782998621463776,0.6005299687385559,-0.026696672663092613,0.1580040007829666,-0.10596290230751038,0.19774667918682098,-0.13541333377361298,-0.49445998668670654,-0.42866000533103943,0.04343333840370178,0.11631066352128983,-0.028923004865646362,0.8920933604240417,-0.34678998589515686,-0.014913000166416168,0.48520365357398987,0.4175800085067749,0.2772040069103241,0.07796666771173477,-0.07426333427429199,-0.13829664885997772,0.37009668350219727,-0.24653367698192596,0.20421665906906128,-0.40328869223594666,-0.2258496880531311,0.07854000478982925,-0.10267000645399094,-0.21684332191944122,0.12954400479793549,-0.7761933207511902,-0.08506333827972412,0.45182666182518005,-0.41974902153015137,0.5302879810333252,0.06399600207805634,-2.0393333435058594,-0.580079972743988,0.25035667419433594,2.3101999759674072,-0.06351866573095322,0.32493332028388977,0.44979098439216614,-0.10649964958429337,0.13725467026233673,0.5892899632453918,-0.10837333649396896,0.5148470401763916,0.043636661022901535,-0.011280328966677189,-0.4701932966709137,-0.20007801055908203,-0.4715700149536133,-0.026950329542160034,-0.32173168659210205,0.03354666009545326,0.30828335881233215,0.16653665900230408,-0.09350333362817764,-0.9821333885192871,-0.32223331928253174,1.015529990196228,0.13282999396324158,-0.33214667439460754,0.10185333341360092,-0.537933349609375,-0.1400900036096573,0.10945332795381546,-0.13737401366233826,-0.3091600239276886,-0.2293066531419754,-0.06732667237520218,-0.2021266669034958,0.2437533587217331,-0.5574833750724792,-0.8376500010490417,-0.11440666764974594,0.13607333600521088,0.22919534146785736,1.0509300231933594,-0.11586333066225052
-0.3190799951553345,0.6992400288581848,1.2563999891281128,-0.29089999198913574,0.10251999646425247,-0.26506999135017395,0.28268998861312866,0.6922299861907959,0.38262999057769775,0.7349100112915039,0.3180299997329712,0.38405999541282654,0.1878100037574768,-0.504800021648407,-0.3142000138759613,-0.10909999907016754,-0.4544900059700012,0.3338499963283539,0.4481399953365326,0.6990600228309631,-0.29218000173568726,-0.0865119993686676,0.6821500062942505,0.4781700074672699,0.31161999702453613,0.227960005402565,-0.756879985332489,-0.09925399720668793,-0.22297999262809753,-0.48054999113082886,-0.0962970033288002,-0.06257399916648865,-0.22086000442504883,0.1100199967622757,0.49254000186920166,-0.2896899878978729,-0.13065999746322632,-0.019386999309062958,-0.24634000658988953,-0.2543500065803528,0.3080100119113922,-0.43667998909950256,-0.2378299981355667,0.0778219997882843,-0.5349900126457214,0.7271400094032288,0.5415099859237671,-0.02079400047659874,0.06992000341415405,0.10781999677419662,-0.37738001346588135,0.3699899911880493,-0.29102998971939087,-0.3707300126552582,-0.04857499897480011,0.4173099994659424,0.1042800024151802,0.5149400234222412,0.3871000111103058,-0.8800600171089172,0.40724000334739685,-0.6759700179100037,0.3318699896335602,0.8379799723625183,0.3482300043106079,-0.2918199896812439,-0.9270700216293335,-0.3539600074291229,-0.44668999314308167,-0.15737999975681305,0.8283900022506714,-0.007821899838745594,0.37836000323295593,0.20701999962329865,-0.11531999707221985,0.11439000070095062,0.46152999997138977,-0.17353999614715576,0.12658999860286713,0.06776899844408035,-0.46538999676704407,-0.1261100023984909,1.0202000141143799,0.14786000549793243,1.2948999404907227,-0.32392001152038574,-0.08604100346565247,-0.46904999017715454,-0.1339299976825714,-0.08628399670124054,0.00819959957152605,-0.12665000557899475,-0.26388999819755554,-0.5656099915504456,0.40922001004219055,0.0389459989964962,-0.6406700015068054,0.15045000612735748,0.3848400115966797,0.3400999903678894
-0.4603966772556305,0.008466660976409912,0.3534429967403412,0.111689992249012,-0.10227666050195694,-0.12903332710266113,0.06641589850187302,0.18922632932662964,-0.12335333228111267,0.2955053150653839,0.38649702072143555,0.03556765988469124,0.0333833284676075,-0.1769000142812729,0.22532667219638824,-0.7262600064277649,0.5291076898574829,0.19202566146850586,-0.43077000975608826,0.26129165291786194,0.6595033407211304,0.008953332901000977,0.07190000265836716,-0.0507943369448185,0.1722630113363266,0.01192667055875063,-0.7255599498748779,-0.197776660323143,-0.10304000228643417,0.012219000607728958,-0.38212335109710693,0.2900106608867645,-0.04909999296069145,-0.04378333315253258,0.46566998958587646,0.38135334849357605,0.16788683831691742,-0.01911998726427555,0.18447931110858917,0.12321000546216965,-0.1881333440542221,-0.6247233152389526,0.13814900815486908,-0.09475132822990417,0.47200867533683777,0.04354067146778107,0.08979000896215439,0.06769334524869919,0.12574633955955505,-0.26813334226608276,-0.3437633514404297,0.5286149978637695,0.1862666755914688,0.9556633830070496,0.187133327126503,-1.4699701070785522,0.010710666887462139,-0.1710662841796875,1.6004966497421265,0.24909667670726776,0.06831999868154526,0.9117333292961121,-0.15834233164787292,0.49636998772621155,0.7642876505851746,-0.2856299877166748,0.16272999346256256,-0.07074333727359772,0.5933933258056641,-0.06558666378259659,0.07764799147844315,-0.2926383316516876,0.406583309173584,-0.47843995690345764,-0.19814999401569366,0.057815998792648315,0.11567332595586777,0.5986133217811584,-0.8281733989715576,0.17185331881046295,0.42848530411720276,0.16002000868320465,-0.17630666494369507,0.8391099572181702,-0.452016681432724,-0.09964033216238022,-0.16563166677951813,-0.6938166618347168,0.2669900059700012,-0.45485997200012207,-0.23369334638118744,-0.5693533420562744,0.20530731976032257,0.14966900646686554,-0.2582666873931885,0.18458335101604462,-0.3764066696166992,-0.05941333249211311,0.17874665558338165,-0.04731066897511482
-0.3917800188064575,0.4504750072956085,0.9876500368118286,-0.10015099495649338,0.20860999822616577,-0.6021649837493896,0.4994800090789795,0.6049299836158752,0.06303998827934265,0.5149700045585632,0.42987000942230225,0.48337501287460327,0.46066999435424805,-0.254759818315506,-0.33866000175476074,-0.37555497884750366,-0.5149949789047241,0.13685299456119537,0.5568050146102905,0.7932500243186951,0.1600950062274933,-0.015115499496459961,0.4573349952697754,0.9871349930763245,0.2332800030708313,-0.13040000200271606,-0.6866499781608582,-0.14045199751853943,0.022249996662139893,-0.5778999924659729,-0.4740085005760193,0.3207380175590515,-0.5333200097084045,-0.05488999933004379,0.3720700144767761,0.01335500180721283,0.13550999760627747,0.24686649441719055,-0.04094500094652176,-0.16777899861335754,0.3194950222969055,-0.37224501371383667,-0.030379995703697205,0.09762600064277649,-0.8754450082778931,0.9676200151443481,0.6517399549484253,0.13454300165176392,-0.20177999138832092,-0.2864750027656555,-0.3575900197029114,0.21049299836158752,-0.554705023765564,-0.28277501463890076,-0.04749799892306328,-0.061159998178482056,-0.34918999671936035,0.7389199733734131,0.7081999778747559,-0.7570300102233887,0.5039700269699097,-0.4958299994468689,0.19683749973773956,0.9707900285720825,0.194692000746727,-0.3719249963760376,-0.8594850301742554,0.09021000564098358,-0.4627000093460083,-0.2667750120162964,0.539044976234436,-0.12683594226837158,0.1836795061826706,-0.014499999582767487,-0.19460999965667725,0.34297502040863037,0.6515399813652039,-0.1909250020980835,-0.46005499362945557,0.11481450498104095,-0.1617949903011322,-0.32436999678611755,0.782194972038269,0.657480001449585,0.837149977684021,-0.2916499972343445,-0.4130554795265198,-0.9286749362945557,-0.18238499760627747,0.06802300363779068,-0.027212200686335564,-0.10947900265455246,0.2351350039243698,-0.5180799961090088,0.3180049955844879,0.1631080061197281,-0.6907299757003784,0.3409000039100647,0.7150200009346008,0.2614099979400635
-0.1724557876586914,0.3365500271320343,0.4700999855995178,-0.2394517958164215,-0.3023959994316101,-0.07744400203227997,-0.14775480329990387,-0.07691999524831772,-0.20776598155498505,-0.3232879936695099,0.11770880222320557,-0.10268779844045639,0.26852601766586304,-0.04875106364488602,0.008309799246490002,-0.11095259338617325,0.07996360212564468,0.25879719853401184,-0.2591000199317932,0.7243860363960266,0.26687121391296387,0.05869699642062187,-0.3431599736213684,0.0490056648850441,0.05452599376440048,0.003411203622817993,-0.14016500115394592,-0.3255879878997803,0.31582197546958923,-0.3084239661693573,-0.03964999318122864,0.5701276063919067,-0.3068529963493347,0.046807996928691864,0.28527000546455383,0.5450530052185059,0.04987340047955513,0.20766201615333557,-0.12988197803497314,-0.04381280019879341,-0.265108585357666,-0.24580340087413788,0.24100899696350098,-0.1992039978504181,-0.2643740177154541,-0.11890740692615509,0.41125378012657166,-0.2957659959793091,0.04179400950670242,-1.0390199422836304,0.15865398943424225,-0.09558320045471191,-0.11085599660873413,0.8357640504837036,-0.18833719193935394,-1.9434897899627686,-0.0814979299902916,0.3256615996360779,1.1661460399627686,-0.19673600792884827,-0.0633700042963028,0.4984264373779297,-0.468315988779068,0.11891020834445953,0.7075759768486023,-0.16443580389022827,0.3422979712486267,0.46625804901123047,-0.061575997620821,-0.26221659779548645,0.14964640140533447,-0.10937561094760895,-0.08502461016178131,-0.73471999168396,0.06630198657512665,0.24751201272010803,0.13906601071357727,-0.1920693814754486,-0.5332940220832825,-0.18537040054798126,0.5360099673271179,-0.07429999113082886,-0.40498000383377075,-0.06156200170516968,-1.200194001197815,-0.25719401240348816,-0.11101839691400528,-0.22164110839366913,-0.3164321780204773,-0.4490078091621399,-0.09150979667901993,-0.3331007957458496,-0.013883600942790508,0.17458799481391907,-0.25293201208114624,-0.07960563153028488,-0.3406190276145935,-0.32809799909591675,0.43934860825538635,0.4947327971458435
-0.3485870063304901,0.11989500373601913,0.24714301526546478,-0.13750417530536652,-0.18170671164989471,-0.026066651567816734,0.526237964630127,0.2823311686515808,0.1284816563129425,0.1887243390083313,0.5852254629135132,-0.0128000034019351,-0.1832466572523117,0.17941516637802124,-0.10216382890939713,-0.19463199377059937,0.14660634100437164,0.2036444991827011,0.03768666088581085,0.5728533267974854,0.4374471604824066,0.09816167503595352,0.13375432789325714,0.6740341782569885,0.07184982299804688,-0.17811532318592072,0.037386003881692886,-0.2951803505420685,0.07868950068950653,-0.32686033844947815,0.032878328114748,0.7105183601379395,-0.24798183143138885,-0.052789997309446335,0.07226500660181046,0.30454668402671814,0.39358213543891907,0.3426933288574219,0.09482916444540024,0.18805168569087982,0.12750683724880219,-0.4346674680709839,0.08235033601522446,-0.19083166122436523,-0.2015923410654068,-0.041656672954559326,0.3688863515853882,-0.1844099909067154,-0.06495516747236252,-0.3892883062362671,-0.13905350863933563,-0.09045866876840591,-0.3229016959667206,0.7176133990287781,-0.4993666708469391,-1.403309941291809,-0.2822250425815582,0.5477783679962158,0.8785882592201233,0.09257165342569351,-0.10154833644628525,0.19058333337306976,-0.259220689535141,0.35143816471099854,0.45721933245658875,0.04607832431793213,0.1184583306312561,0.228746697306633,0.11357200145721436,0.10143432766199112,0.06924900412559509,-0.18522332608699799,-0.33118051290512085,-0.3629150092601776,0.009755332954227924,0.1681501716375351,0.4639585018157959,0.008548334240913391,-0.40975818037986755,-0.3297390043735504,0.44771504402160645,-0.09360116720199585,-0.3267323076725006,0.019306166097521782,-0.6055233478546143,-0.18634134531021118,-0.0814339816570282,-0.18860232830047607,-0.14406464993953705,-0.07467183470726013,-0.08590233325958252,0.04618333652615547,0.015533323399722576,0.09016266465187073,-0.31604498624801636,-0.08146100491285324,-0.3880038261413574,-0.29025185108184814,0.635563313961029,0.11917600780725479
0.020071998238563538,0.19892850518226624,0.08363475650548935,0.004620246589183807,0.17469149827957153,-0.2886410057544708,0.5675819516181946,0.524537205696106,-0.4186224937438965,0.037376001477241516,0.25527775287628174,-0.3295775055885315,0.13234324753284454,0.13411524891853333,-0.23113249242305756,0.03310779482126236,0.22649574279785156,0.18802174925804138,-0.15720675885677338,0.12777748703956604,0.28488001227378845,-0.13714951276779175,0.1519624888896942,0.26769375801086426,0.34615474939346313,-0.5786924958229065,-0.051162753254175186,-0.08801500499248505,0.031334999948740005,0.10030674189329147,-0.6712524890899658,0.6328750252723694,-0.24554499983787537,0.03499000892043114,0.20334875583648682,0.3905014991760254,0.008202647790312767,0.20705175399780273,0.007907494902610779,0.020457498729228973,-0.19137200713157654,-0.19675248861312866,0.17821675539016724,0.03586524724960327,-0.023563507944345474,0.020514998584985733,0.2847374975681305,-0.21313151717185974,0.05005499720573425,-0.5341867208480835,-0.45370250940322876,-0.020674999803304672,-0.2786499857902527,0.6820625066757202,-0.25945499539375305,-1.8160374164581299,-0.5976992249488831,0.3429904878139496,1.051335096359253,0.13092824816703796,-0.10375998914241791,0.6883280277252197,-0.08960500359535217,0.3937443494796753,0.505495548248291,-0.4434575140476227,0.08358805626630783,0.207830011844635,0.3230387568473816,-0.044289495795965195,0.13530850410461426,0.11106625199317932,-0.17903023958206177,-0.5287899971008301,-0.14828625321388245,0.2792620062828064,0.12321251630783081,-0.05566999688744545,-0.7335699796676636,-0.07277250289916992,0.4142875075340271,0.20942749083042145,-0.2899337410926819,0.21961000561714172,-1.0715925693511963,-0.0867527574300766,-0.028472505509853363,-0.36809250712394714,-0.0972374975681305,-0.22658893465995789,0.0005055945366621017,-0.1471257507801056,0.2626950144767761,0.27852100133895874,-0.0457025021314621,0.02095300331711769,-0.265922486782074,-0.240060493350029,0.9121325016021729,0.06165099889039993
-0.16569000482559204,-0.0872189998626709,0.9019299745559692,0.2517699897289276,-0.41907998919487,-0.45135000348091125,0.9781299829483032,0.9151899814605713,0.1813499927520752,0.3624100089073181,1.023300051689148,0.2765899896621704,-0.061517998576164246,-0.5888400077819824,-0.01957700029015541,-0.06471599638462067,-0.0976950004696846,1.0220999717712402,0.6768100261688232,0.3057500123977661,1.0478999614715576,-0.3892599940299988,0.3620400130748749,1.1575000286102295,0.26262998580932617,0.8055599927902222,0.13371999561786652,-0.7184799909591675,-0.017513999715447426,-0.2860400080680847,0.3453199863433838,0.7788900136947632,-0.7427499890327454,0.3584800064563751,0.43806999921798706,1.4248000383377075,-0.6133999824523926,0.2781200110912323,0.1400199979543686,-0.05754400044679642,1.2581000328063965,-1.0563000440597534,0.3765200078487396,-0.042562998831272125,-0.22669999301433563,1.5016000270843506,1.1490999460220337,0.12568999826908112,-0.47927001118659973,0.026135999709367752,0.06398999691009521,0.22154000401496887,-1.3216999769210815,0.179189994931221,-0.17659999430179596,0.026285000145435333,-0.42914000153541565,0.9780499935150146,0.03973099961876869,-0.5037299990653992,-0.013767000287771225,0.009247800335288048,0.4199399948120117,0.40759000182151794,0.5555599927902222,-0.35631999373435974,-0.39917999505996704,-0.6030300259590149,0.3234899938106537,0.24440999329090118,0.700219988822937,-0.012563000433146954,-1.259600043296814,-1.1679999828338623,-0.21155999600887299,1.048200011253357,0.8508300185203552,-0.03499700129032135,-0.8629299998283386,-0.8952800035476685,0.41934001445770264,-0.19630999863147736,0.30671998858451843,-0.03510899841785431,0.4312500059604645,-0.2963699996471405,-0.3849799931049347,-0.8151900172233582,-0.217739999294281,-0.825469970703125,-0.24887999892234802,0.19854000210762024,0.3075900077819824,-0.6555600166320801,0.1224299967288971,0.10126999765634537,-0.7539799809455872,-0.06646600365638733,1.2884999513626099,0.2888700067996979
-0.1959494948387146,0.15569549798965454,0.24390000104904175,0.0440559946000576,-0.3570549786090851,-0.002597033977508545,0.2569500207901001,0.5023249983787537,-0.21078750491142273,-0.12764251232147217,0.09845425188541412,0.19071999192237854,-0.27345749735832214,-0.06756750494241714,0.21250250935554504,0.11941149830818176,-0.3700200021266937,0.1804800033569336,0.005483752116560936,0.5865200161933899,0.32694751024246216,-0.0013110041618347168,-0.11714698374271393,-0.14116500318050385,0.434675008058548,0.18357226252555847,-0.329524964094162,-0.2513349950313568,-0.03869250416755676,-0.28764501214027405,-0.37511250376701355,0.37884098291397095,-0.10069799423217773,0.0533050000667572,0.4681425094604492,0.7142599821090698,0.2596054971218109,0.20422375202178955,0.4878949820995331,-0.33462148904800415,0.46573999524116516,-0.8653049468994141,-0.024124998599290848,-0.632390022277832,-0.34998297691345215,0.5452374815940857,0.05214300751686096,-0.450344979763031,0.36781102418899536,-0.791052520275116,-0.12846001982688904,0.13899749517440796,-0.30364200472831726,0.7958225011825562,-0.25220000743865967,-1.627671718597412,-0.12384925782680511,0.47936752438545227,1.150972604751587,-0.5881699919700623,0.08500650525093079,0.08458749949932098,-0.561627984046936,0.17353925108909607,0.40761250257492065,-0.3353089690208435,0.06315263360738754,-0.5020124912261963,-0.0024250000715255737,-0.07076249271631241,-0.15597474575042725,-0.194139763712883,-0.18594999611377716,0.09778499603271484,0.2066272646188736,0.14132751524448395,0.5076024532318115,-0.1477007418870926,-0.07468751072883606,0.11021250486373901,0.23930424451828003,-0.02580249309539795,-0.12123000621795654,-0.07471249997615814,-0.44406747817993164,-0.2815060019493103,-0.11916999518871307,-0.016092494130134583,-0.17401674389839172,-0.2401600033044815,-0.13401199877262115,0.10020000487565994,-0.14291000366210938,-0.3079400062561035,-0.4299604892730713,0.13068249821662903,-0.2585099935531616,0.027155250310897827,0.21841749548912048,0.18664152920246124
0.26952001452445984,0.04177498817443848,0.1730860024690628,0.3956950008869171,-0.12130830436944962,0.2723100185394287,0.8841699957847595,0.27839499711990356,0.0038434993475675583,-0.17370860278606415,0.9090449810028076,0.3275099992752075,-0.49308499693870544,0.25563549995422363,-0.12147501111030579,-0.142645001411438,0.3034749925136566,0.29869499802589417,0.11279499530792236,0.8730250000953674,0.16872498393058777,-0.012836001813411713,0.1868399977684021,1.0439000129699707,0.36621999740600586,-0.32211998105049133,0.32575201988220215,-0.013870004564523697,0.2095940113067627,-0.2839599847793579,-0.30724501609802246,0.556380033493042,-0.3360159993171692,-0.2628200054168701,-0.172310009598732,0.7540799975395203,0.4229113459587097,0.8363250494003296,0.10665199905633926,0.2447383999824524,0.6234700083732605,-1.126965045928955,0.33558499813079834,-0.5604000091552734,-0.23087498545646667,0.15810999274253845,0.43738996982574463,-0.17118950188159943,0.022605497390031815,-0.6069200038909912,-0.6551949977874756,-0.35821500420570374,-0.47918501496315,1.1289900541305542,-0.7471500039100647,-1.6170849800109863,-0.48118001222610474,0.21904000639915466,0.9396700263023376,-0.1859399974346161,0.26525503396987915,-0.24982650578022003,-0.45861002802848816,0.32660001516342163,0.5406150221824646,-0.08315499871969223,-1.0267599821090698,0.707414984703064,0.1542149782180786,0.24511000514030457,-0.21559499204158783,-0.12096500396728516,-0.3561300039291382,0.06546500325202942,0.22499799728393555,0.21143551170825958,0.5851424932479858,-0.11947949975728989,-0.548770010471344,-0.044794995337724686,0.4665449857711792,-0.6730999946594238,-0.38569000363349915,0.3348200023174286,-0.3156149983406067,-0.28216999769210815,-0.1940850019454956,-0.4580100178718567,0.06955000758171082,-0.09662498533725739,-0.26074498891830444,0.4138059914112091,-0.11611500382423401,0.3904449939727783,-0.20479997992515564,-0.12756599485874176,-0.13568998873233795,-0.05402950197458267,0.9564100503921509,-0.3536674976348877
